연도,주차,연령대,의사환자 분율,입원환자 수,인플루엔자 검출률,예방접종률,응급실 인플루엔자 환자,아형
2024.0,40.0,7-12세,6.2,1.0,0.0,,11.0,A
2024.0,40.0,70-74세,,,,0.0,,A
2024.0,40.0,75세 이상,,,,0.0,,A
2024.0,40.0,연령미상,,,,,0.0,A
2024.0,41.0,0-6세,,,1.2,,,B
2024.0,41.0,0세,1.3,1.0,,,3.0,B
2024.0,41.0,1-6세,3.7,3.0,,,6.0,B
2024.0,41.0,13-18세,6.6,0.0,0.0,,13.0,B
2024.0,41.0,19-49세,5.6,0.0,4.2,,41.0,B
2024.0,41.0,50-64세,2.4,1.0,5.9,,15.0,B
2024.0,41.0,65-69세,,,,2.2,,B
2024.0,41.0,65세 이상,,,,12.0,,B
2024.0,41.0,65세이상,1.4,6.0,0.0,,41.0,B
2024.0,41.0,7-12세,7.4,0.0,2.1,,14.0,B
2024.0,41.0,70-74세,,,,3.8,,B
2024.0,41.0,75세 이상,,,,25.0,,B
2024.0,41.0,연령미상,,,,,0.0,B
2024.0,42.0,0-6세,,,0.0,,,A(H3N2)
2024.0,42.0,0세,1.8,1.0,,,1.0,A(H3N2)
2024.0,42.0,1-6세,4.2,3.0,,,5.0,A(H3N2)
2024.0,42.0,13-18세,6.3,1.0,3.0,,13.0,A(H3N2)
2024.0,42.0,19-49세,5.0,0.0,0.0,,45.0,A(H3N2)
2024.0,42.0,50-64세,3.0,0.0,2.9,,9.0,A(H3N2)
2024.0,42.0,65-69세,,,,21.1,,A(H3N2)
2024.0,42.0,65세 이상,,,,41.4,,A(H3N2)
2024.0,42.0,65세이상,1.9,10.0,0.0,,35.0,A(H3N2)
2024.0,42.0,7-12세,6.8,3.0,4.6,,16.0,A(H3N2)
2024.0,42.0,70-74세,,,,42.4,,A(H3N2)
2024.0,42.0,75세 이상,,,,58.0,,A(H3N2)
2024.0,42.0,연령미상,,,,,0.0,A(H3N2)
2024.0,43.0,0-6세,,,0.0,,,A
2024.0,43.0,0세,3.1,0.0,,,0.0,A
2024.0,43.0,1-6세,3.9,4.0,,,2.0,A
2024.0,43.0,13-18세,5.9,1.0,2.9,,15.0,A
2024.0,43.0,19-49세,5.1,1.0,3.3,,46.0,A
2024.0,43.0,50-64세,2.7,2.0,0.0,,28.0,A
2024.0,43.0,65-69세,,,,43.7,,A
2024.0,43.0,65세 이상,,,,59.7,,A
2024.0,43.0,65세이상,2.3,6.0,3.3,,48.0,A
2024.0,43.0,7-12세,5.8,1.0,0.0,,26.0,A
2024.0,43.0,70-74세,,,,61.2,,A
2024.0,43.0,75세 이상,,,,72.5,,A
2024.0,43.0,연령미상,,,,,0.0,A
2024.0,44.0,0-6세,,,0.0,,,A
2024.0,44.0,0세,1.8,0.0,,,1.0,A
2024.0,44.0,1-6세,4.1,10.0,,,11.0,A
2024.0,44.0,13-18세,5.7,3.0,0.0,,20.0,A
2024.0,44.0,19-49세,4.6,0.0,0.0,,65.0,A
2024.0,44.0,50-64세,2.4,7.0,0.0,,30.0,A
2024.0,44.0,65-69세,,,,54.0,,A
2024.0,44.0,65세 이상,,,,67.6,,A
2024.0,44.0,65세이상,1.5,9.0,0.0,,46.0,A
2024.0,44.0,7-12세,7.1,3.0,3.1,,23.0,A
2024.0,44.0,70-74세,,,,69.4,,A
2024.0,44.0,75세 이상,,,,78.0,,A
2024.0,44.0,연령미상,,,,,0.0,A
2024.0,45.0,0-6세,,,1.2,,,A(H1N1)pdm09
2024.0,45.0,0세,2.0,0.0,,,3.0,A(H1N1)pdm09
2024.0,45.0,1-6세,3.8,6.0,,,15.0,A(H1N1)pdm09
2024.0,45.0,13-18세,6.2,2.0,0.0,,24.0,A(H1N1)pdm09
2024.0,45.0,19-49세,4.7,7.0,1.3,,72.0,A(H1N1)pdm09
2024.0,45.0,50-64세,2.8,2.0,5.6,,23.0,A(H1N1)pdm09
2024.0,45.0,65-69세,,,,60.0,,A(H1N1)pdm09
2024.0,45.0,65세 이상,,,,71.8,,A(H1N1)pdm09
2024.0,45.0,65세이상,1.9,9.0,0.0,,46.0,A(H1N1)pdm09
2024.0,45.0,7-12세,6.9,0.0,7.9,,25.0,A(H1N1)pdm09
2024.0,45.0,70-74세,,,,73.9,,A(H1N1)pdm09
2024.0,45.0,75세 이상,,,,80.6,,A(H1N1)pdm09
2024.0,45.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,46.0,0-6세,,,3.8,,,A(H3N2)
2024.0,46.0,0세,2.9,0.0,,,3.0,A(H3N2)
2024.0,46.0,1-6세,4.5,10.0,,,16.0,A(H3N2)
2024.0,46.0,13-18세,7.3,3.0,8.6,,34.0,A(H3N2)
2024.0,46.0,19-49세,5.8,7.0,4.6,,84.0,A(H3N2)
2024.0,46.0,50-64세,3.2,1.0,2.6,,36.0,A(H3N2)
2024.0,46.0,65-69세,,,,64.0,,A(H3N2)
2024.0,46.0,65세 이상,,,,74.5,,A(H3N2)
2024.0,46.0,65세이상,2.0,13.0,0.0,,56.0,A(H3N2)
2024.0,46.0,7-12세,8.1,6.0,1.9,,35.0,A(H3N2)
2024.0,46.0,70-74세,,,,76.7,,A(H3N2)
2024.0,46.0,75세 이상,,,,82.2,,A(H3N2)
2024.0,46.0,연령미상,,,,,0.0,A(H3N2)
2024.0,47.0,0-6세,,,1.1,,,A(H1N1)pdm09
2024.0,47.0,0세,2.0,1.0,,,3.0,A(H1N1)pdm09
2024.0,47.0,1-6세,5.2,8.0,,,24.0,A(H1N1)pdm09
2024.0,47.0,13-18세,7.9,2.0,0.0,,30.0,A(H1N1)pdm09
2024.0,47.0,19-49세,6.2,4.0,2.4,,102.0,A(H1N1)pdm09
2024.0,47.0,50-64세,3.7,3.0,2.6,,35.0,A(H1N1)pdm09
2024.0,47.0,65-69세,,,,66.8,,A(H1N1)pdm09
2024.0,47.0,65세 이상,,,,76.3,,A(H1N1)pdm09
2024.0,47.0,65세이상,2.0,9.0,0.0,,51.0,A(H1N1)pdm09
2024.0,47.0,7-12세,6.9,8.0,1.6,,27.0,A(H1N1)pdm09
2024.0,47.0,70-74세,,,,78.6,,A(H1N1)pdm09
2024.0,47.0,75세 이상,,,,83.2,,A(H1N1)pdm09
2024.0,47.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,48.0,0-6세,,,1.3,,,A(H3N2)
2024.0,48.0,0세,1.4,2.0,,,3.0,A(H3N2)
2024.0,48.0,1-6세,5.6,11.0,,,23.0,A(H3N2)
2024.0,48.0,13-18세,11.7,7.0,14.9,,70.0,A(H3N2)
2024.0,48.0,19-49세,7.1,13.0,4.7,,175.0,A(H3N2)
2024.0,48.0,50-64세,3.8,9.0,5.1,,56.0,A(H3N2)
2024.0,48.0,65-69세,,,,68.7,,A(H3N2)
2024.0,48.0,65세 이상,,,,77.6,,A(H3N2)
2024.0,48.0,65세이상,2.0,17.0,0.0,,71.0,A(H3N2)
2024.0,48.0,7-12세,10.6,9.0,5.1,,69.0,A(H3N2)
2024.0,48.0,70-74세,,,,79.9,,A(H3N2)
2024.0,48.0,75세 이상,,,,83.8,,A(H3N2)
2024.0,48.0,연령미상,,,,,0.0,A(H3N2)
2024.0,49.0,0-6세,,,4.5,,,A(H1N1)pdm09
2024.0,49.0,0세,1.6,5.0,,,6.0,A(H1N1)pdm09
2024.0,49.0,1-6세,6.0,13.0,,,41.0,A(H1N1)pdm09
2024.0,49.0,13-18세,15.3,8.0,16.7,,111.0,A(H1N1)pdm09
2024.0,49.0,19-49세,9.7,13.0,13.4,,272.0,A(H1N1)pdm09
2024.0,49.0,50-64세,4.8,19.0,6.7,,91.0,A(H1N1)pdm09
2024.0,49.0,65-69세,,,,69.9,,A(H1N1)pdm09
2024.0,49.0,65세 이상,,,,78.4,,A(H1N1)pdm09
2024.0,49.0,65세이상,2.3,26.0,0.0,,128.0,A(H1N1)pdm09
2024.0,49.0,7-12세,13.8,13.0,15.3,,102.0,A(H1N1)pdm09
2024.0,49.0,70-74세,,,,80.8,,A(H1N1)pdm09
2024.0,49.0,75세 이상,,,,84.3,,A(H1N1)pdm09
2024.0,49.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,50.0,0-6세,,,3.1,,,A(H3N2)
2024.0,50.0,0세,4.4,5.0,,,14.0,A(H3N2)
2024.0,50.0,1-6세,10.4,26.0,,,135.0,A(H3N2)
2024.0,50.0,13-18세,36.9,15.0,27.9,,329.0,A(H3N2)
2024.0,50.0,19-49세,18.2,34.0,21.3,,703.0,A(H3N2)
2024.0,50.0,50-64세,7.8,34.0,16.7,,220.0,A(H3N2)
2024.0,50.0,65-69세,,,,70.8,,A(H3N2)
2024.0,50.0,65세 이상,,,,78.9,,A(H3N2)
2024.0,50.0,65세이상,3.5,72.0,11.3,,226.0,A(H3N2)
2024.0,50.0,7-12세,24.7,19.0,19.7,,293.0,A(H3N2)
2024.0,50.0,70-74세,,,,81.3,,A(H3N2)
2024.0,50.0,75세 이상,,,,84.6,,A(H3N2)
2024.0,50.0,연령미상,,,,,0.0,A(H3N2)
2024.0,51.0,0-6세,,,14.0,,,A(H1N1)pdm09
2024.0,51.0,0세,11.2,17.0,,,57.0,A(H1N1)pdm09
2024.0,51.0,1-6세,24.6,72.0,,,416.0,A(H1N1)pdm09
2024.0,51.0,13-18세,74.6,31.0,46.8,,895.0,A(H1N1)pdm09
2024.0,51.0,19-49세,37.6,44.0,44.0,,2189.0,A(H1N1)pdm09
2024.0,51.0,50-64세,18.9,76.0,34.8,,734.0,A(H1N1)pdm09
2024.0,51.0,65-69세,,,,71.4,,A(H1N1)pdm09
2024.0,51.0,65세 이상,,,,79.4,,A(H1N1)pdm09
2024.0,51.0,65세이상,6.3,156.0,20.0,,814.0,A(H1N1)pdm09
2024.0,51.0,7-12세,62.4,46.0,16.4,,949.0,A(H1N1)pdm09
2024.0,51.0,70-74세,,,,81.7,,A(H1N1)pdm09
2024.0,51.0,75세 이상,,,,84.8,,A(H1N1)pdm09
2024.0,51.0,연령미상,,,,,0.0,A(H1N1)pdm09
2024.0,52.0,0-6세,,,16.0,,,A
2024.0,52.0,0세,25.0,37.0,,,214.0,A
2024.0,52.0,1-6세,58.4,93.0,,,1543.0,A
2024.0,52.0,13-18세,151.3,54.0,77.2,,2880.0,A
2024.0,52.0,19-49세,93.6,95.0,63.0,,8294.0,A
2024.0,52.0,50-64세,45.7,151.0,75.4,,2961.0,A
2024.0,52.0,65-69세,,,,72.2,,A
2024.0,52.0,65세 이상,,,,79.8,,A
2024.0,52.0,65세이상,20.3,438.0,43.6,,2980.0,A
2024.0,52.0,7-12세,137.3,93.0,47.7,,2882.0,A
2024.0,52.0,70-74세,,,,82.2,,A
2024.0,52.0,75세 이상,,,,85.0,,A
2024.0,52.0,연령미상,,,,,0.0,A
2024.0,53.0,0-6세,,,16.0,,,A
2024.0,53.0,0세,25.0,37.0,,,214.0,A
2024.0,53.0,1-6세,58.4,93.0,,,1543.0,A
2024.0,53.0,13-18세,151.3,54.0,77.2,,2880.0,A
2024.0,53.0,19-49세,93.6,95.0,63.0,,8294.0,A
2024.0,53.0,50-64세,45.7,151.0,75.4,,2961.0,A
2024.0,53.0,65-69세,,,,72.2,,A
2024.0,53.0,65세 이상,,,,79.8,,A
2024.0,53.0,65세이상,20.3,438.0,43.6,,2980.0,A
2024.0,53.0,7-12세,137.3,93.0,47.7,,2882.0,A
2024.0,53.0,70-74세,,,,82.2,,A
2024.0,53.0,75세 이상,,,,85.0,,A
2024.0,53.0,연령미상,,,,,0.0,A
2025.0,1.0,0-6세,,,36.6,,,A(H1N1)pdm09
2025.0,1.0,0세,47.8,54.0,,,365.0,A(H1N1)pdm09
2025.0,1.0,1-6세,83.1,117.0,,,2134.0,A(H1N1)pdm09
2025.0,1.0,13-18세,177.4,68.0,68.0,,3953.0,A(H1N1)pdm09
2025.0,1.0,19-49세,129.1,162.0,69.1,,14614.0,A(H1N1)pdm09
2025.0,1.0,50-64세,70.8,272.0,81.7,,5870.0,A(H1N1)pdm09
2025.0,1.0,65-69세,,,,72.7,,A(H1N1)pdm09
2025.0,1.0,65세 이상,,,,80.2,,A(H1N1)pdm09
2025.0,1.0,65세이상,35.1,935.0,58.9,,6411.0,A(H1N1)pdm09
2025.0,1.0,7-12세,161.6,112.0,60.0,,4018.0,A(H1N1)pdm09
2025.0,1.0,70-74세,,,,82.5,,A(H1N1)pdm09
2025.0,1.0,75세 이상,,,,85.2,,A(H1N1)pdm09
2025.0,1.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,2.0,0-6세,,,31.8,,,A(H1N1)pdm09
2025.0,2.0,0세,55.2,42.0,,,231.0,A(H1N1)pdm09
2025.0,2.0,1-6세,83.4,85.0,,,1533.0,A(H1N1)pdm09
2025.0,2.0,13-18세,141.5,51.0,50.0,,1686.0,A(H1N1)pdm09
2025.0,2.0,19-49세,110.0,160.0,62.5,,8358.0,A(H1N1)pdm09
2025.0,2.0,50-64세,62.0,302.0,70.4,,3659.0,A(H1N1)pdm09
2025.0,2.0,65-69세,,,,73.5,,A(H1N1)pdm09
2025.0,2.0,65세 이상,,,,80.7,,A(H1N1)pdm09
2025.0,2.0,65세이상,35.2,1104.0,62.8,,5477.0,A(H1N1)pdm09
2025.0,2.0,7-12세,149.5,93.0,53.3,,2122.0,A(H1N1)pdm09
2025.0,2.0,70-74세,,,,83.0,,A(H1N1)pdm09
2025.0,2.0,75세 이상,,,,85.4,,A(H1N1)pdm09
2025.0,2.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,3.0,0-6세,,,25.0,,,A(H1N1)pdm09
2025.0,3.0,0세,39.4,29.0,,,105.0,A(H1N1)pdm09
2025.0,3.0,1-6세,76.2,60.0,,,1175.0,A(H1N1)pdm09
2025.0,3.0,13-18세,88.6,21.0,44.4,,653.0,A(H1N1)pdm09
2025.0,3.0,19-49세,71.0,84.0,46.5,,4420.0,A(H1N1)pdm09
2025.0,3.0,50-64세,40.3,239.0,60.0,,2114.0,A(H1N1)pdm09
2025.0,3.0,65-69세,,,,74.2,,A(H1N1)pdm09
2025.0,3.0,65세 이상,,,,81.1,,A(H1N1)pdm09
2025.0,3.0,65세이상,21.6,860.0,51.4,,3498.0,A(H1N1)pdm09
2025.0,3.0,7-12세,103.9,72.0,59.4,,1073.0,A(H1N1)pdm09
2025.0,3.0,70-74세,,,,83.3,,A(H1N1)pdm09
2025.0,3.0,75세 이상,,,,85.6,,A(H1N1)pdm09
2025.0,3.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,4.0,0-6세,,,20.2,,,A(H1N1)pdm09
2025.0,4.0,0세,25.7,10.0,,,51.0,A(H1N1)pdm09
2025.0,4.0,1-6세,51.8,39.0,,,658.0,A(H1N1)pdm09
2025.0,4.0,13-18세,50.9,12.0,38.5,,223.0,A(H1N1)pdm09
2025.0,4.0,19-49세,46.4,46.0,43.2,,2224.0,A(H1N1)pdm09
2025.0,4.0,50-64세,22.6,137.0,45.3,,988.0,A(H1N1)pdm09
2025.0,4.0,65-69세,,,,74.6,,A(H1N1)pdm09
2025.0,4.0,65세 이상,,,,81.3,,A(H1N1)pdm09
2025.0,4.0,65세이상,14.8,534.0,39.3,,1990.0,A(H1N1)pdm09
2025.0,4.0,7-12세,71.4,31.0,39.3,,493.0,A(H1N1)pdm09
2025.0,4.0,70-74세,,,,83.5,,A(H1N1)pdm09
2025.0,4.0,75세 이상,,,,85.7,,A(H1N1)pdm09
2025.0,4.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,5.0,0-6세,,,10.0,,,A(H1N1)pdm09
2025.0,5.0,0세,19.7,5.0,,,53.0,A(H1N1)pdm09
2025.0,5.0,1-6세,36.8,11.0,,,516.0,A(H1N1)pdm09
2025.0,5.0,13-18세,39.9,3.0,30.0,,222.0,A(H1N1)pdm09
2025.0,5.0,19-49세,36.5,27.0,37.1,,2318.0,A(H1N1)pdm09
2025.0,5.0,50-64세,21.1,41.0,33.3,,1114.0,A(H1N1)pdm09
2025.0,5.0,65-69세,,,,74.6,,A(H1N1)pdm09
2025.0,5.0,65세 이상,,,,81.3,,A(H1N1)pdm09
2025.0,5.0,65세이상,13.5,223.0,18.8,,1542.0,A(H1N1)pdm09
2025.0,5.0,7-12세,50.0,10.0,18.8,,458.0,A(H1N1)pdm09
2025.0,5.0,70-74세,,,,83.5,,A(H1N1)pdm09
2025.0,5.0,75세 이상,,,,85.7,,A(H1N1)pdm09
2025.0,5.0,연령미상,,,,,0.0,A(H1N1)pdm09
2025.0,6.0,0-6세,,,6.1,,,A
2025.0,6.0,0세,11.4,6.0,,,16.0,A
2025.0,6.0,1-6세,19.6,12.0,,,131.0,A
2025.0,6.0,13-18세,22.2,4.0,30.8,,62.0,A
2025.0,6.0,19-49세,18.0,26.0,23.9,,623.0,A
2025.0,6.0,50-64세,9.6,36.0,14.3,,245.0,A
2025.0,6.0,65-69세,,,,74.8,,A
2025.0,6.0,65세 이상,,,,81.4,,A
2025.0,6.0,65세이상,5.3,180.0,4.8,,474.0,A
2025.0,6.0,7-12세,27.5,17.0,10.5,,110.0,A
2025.0,6.0,70-74세,,,,83.6,,A
2025.0,6.0,75세 이상,,,,85.8,,A
2025.0,6.0,연령미상,,,,,0.0,A
2025.0,7.0,0-6세,,,12.0,,,B
2025.0,7.0,0세,8.2,1.0,,,1.0,B
2025.0,7.0,1-6세,17.9,9.0,,,107.0,B
2025.0,7.0,13-18세,24.2,2.0,27.3,,74.0,B
2025.0,7.0,19-49세,14.0,11.0,21.2,,339.0,B
2025.0,7.0,50-64세,6.7,16.0,13.0,,132.0,B
2025.0,7.0,65-69세,,,,74.9,,B
2025.0,7.0,65세 이상,,,,81.5,,B
2025.0,7.0,65세이상,3.9,103.0,6.4,,253.0,B
2025.0,7.0,7-12세,24.3,5.0,16.7,,119.0,B
2025.0,7.0,70-74세,,,,83.7,,B
2025.0,7.0,75세 이상,,,,85.8,,B
2025.0,7.0,연령미상,,,,,0.0,B
2025.0,8.0,0-6세,,,5.7,,,B
2025.0,8.0,0세,6.1,1.0,,,5.0,B
2025.0,8.0,1-6세,11.8,9.0,,,88.0,B
2025.0,8.0,13-18세,22.4,1.0,23.1,,50.0,B
2025.0,8.0,19-49세,12.8,6.0,19.0,,346.0,B
2025.0,8.0,50-64세,6.3,9.0,5.1,,88.0,B
2025.0,8.0,65-69세,,,,74.9,,B
2025.0,8.0,65세 이상,,,,81.5,,B
2025.0,8.0,65세이상,3.0,51.0,6.3,,164.0,B
2025.0,8.0,7-12세,16.4,13.0,23.9,,103.0,B
2025.0,8.0,70-74세,,,,83.7,,B
2025.0,8.0,75세 이상,,,,85.8,,B
2025.0,8.0,연령미상,,,,,0.0,B
2025.0,9.0,0-6세,,,7.1,,,B
2025.0,9.0,0세,8.0,2.0,,,6.0,B
2025.0,9.0,1-6세,10.5,14.0,,,79.0,B
2025.0,9.0,13-18세,17.3,5.0,43.8,,51.0,B
2025.0,9.0,19-49세,12.7,6.0,12.2,,370.0,B
2025.0,9.0,50-64세,5.9,16.0,9.3,,112.0,B
2025.0,9.0,65-69세,,,,75.0,,B
2025.0,9.0,65세 이상,,,,81.5,,B
2025.0,9.0,65세이상,2.7,27.0,7.1,,152.0,B
2025.0,9.0,7-12세,17.5,3.0,28.6,,90.0,B
2025.0,9.0,70-74세,,,,83.7,,B
2025.0,9.0,75세 이상,,,,85.8,,B
2025.0,9.0,연령미상,,,,,0.0,B
2025.0,10.0,0-6세,,,8.0,,,B
2025.0,10.0,0세,8.2,1.0,,,6.0,B
2025.0,10.0,1-6세,8.7,8.0,,,46.0,B
2025.0,10.0,13-18세,16.0,2.0,16.7,,69.0,B
2025.0,10.0,19-49세,10.9,9.0,11.1,,340.0,B
2025.0,10.0,50-64세,4.2,8.0,15.4,,91.0,B
2025.0,10.0,65-69세,,,,75.0,,B
2025.0,10.0,65세 이상,,,,81.5,,B
2025.0,10.0,65세이상,3.4,24.0,6.1,,136.0,B
2025.0,10.0,7-12세,19.5,6.0,27.8,,88.0,B
2025.0,10.0,70-74세,,,,83.7,,B
2025.0,10.0,75세 이상,,,,85.9,,B
2025.0,10.0,연령미상,,,,,0.0,B
2025.0,11.0,0-6세,,,2.2,,,B
2025.0,11.0,0세,5.5,4.0,,,3.0,B
2025.0,11.0,1-6세,11.3,18.0,,,46.0,B
2025.0,11.0,13-18세,29.5,3.0,34.4,,140.0,B
2025.0,11.0,19-49세,12.3,9.0,27.4,,272.0,B
2025.0,11.0,50-64세,5.4,5.0,8.6,,56.0,B
2025.0,11.0,65-69세,,,,75.0,,B
2025.0,11.0,65세 이상,,,,81.6,,B
2025.0,11.0,65세이상,3.4,28.0,6.1,,90.0,B
2025.0,11.0,7-12세,27.6,8.0,30.9,,191.0,B
2025.0,11.0,70-74세,,,,83.8,,B
2025.0,11.0,75세 이상,,,,85.9,,B
2025.0,11.0,연령미상,,,,,0.0,B
2025.0,12.0,0-6세,,,4.2,,,B
2025.0,12.0,0세,5.9,2.0,,,13.0,B
2025.0,12.0,1-6세,11.7,25.0,,,82.0,B
2025.0,12.0,13-18세,39.1,11.0,41.4,,286.0,B
2025.0,12.0,19-49세,12.5,9.0,11.9,,298.0,B
2025.0,12.0,50-64세,5.1,3.0,5.1,,67.0,B
2025.0,12.0,65-69세,,,,75.0,,B
2025.0,12.0,65세 이상,,,,81.6,,B
2025.0,12.0,65세이상,3.2,25.0,4.0,,78.0,B
2025.0,12.0,7-12세,34.4,15.0,32.9,,318.0,B
2025.0,12.0,70-74세,,,,83.8,,B
2025.0,12.0,75세 이상,,,,85.9,,B
2025.0,12.0,연령미상,,,,,0.0,B
2025.0,13.0,0-6세,,,5.3,,,B
2025.0,13.0,0세,5.9,0.0,,,6.0,B
2025.0,13.0,1-6세,13.2,28.0,,,76.0,B
2025.0,13.0,13-18세,45.7,11.0,50.7,,450.0,B
2025.0,13.0,19-49세,15.3,8.0,20.0,,398.0,B
2025.0,13.0,50-64세,5.5,5.0,10.2,,83.0,B
2025.0,13.0,65-69세,,,,75.0,,B
2025.0,13.0,65세 이상,,,,81.6,,B
2025.0,13.0,65세이상,3.9,25.0,1.9,,113.0,B
2025.0,13.0,7-12세,45.6,8.0,33.8,,487.0,B
2025.0,13.0,70-74세,,,,83.8,,B
2025.0,13.0,75세 이상,,,,85.9,,B
2025.0,13.0,연령미상,,,,,0.0,B
2025.0,14.0,0-6세,,,5.7,,,B
2025.0,14.0,0세,6.8,2.0,,,4.0,B
2025.0,14.0,1-6세,12.7,26.0,,,96.0,B
2025.0,14.0,13-18세,56.1,11.0,44.7,,462.0,B
2025.0,14.0,19-49세,14.3,18.0,25.3,,425.0,B
2025.0,14.0,50-64세,6.0,7.0,0.0,,77.0,B
2025.0,14.0,65-69세,,,,75.0,,B
2025.0,14.0,65세 이상,,,,81.6,,B
2025.0,14.0,65세이상,3.0,15.0,0.0,,66.0,B
2025.0,14.0,7-12세,53.8,14.0,45.2,,505.0,B
2025.0,14.0,70-74세,,,,83.8,,B
2025.0,14.0,75세 이상,,,,85.9,,B
2025.0,14.0,연령미상,,,,,0.0,B
2025.0,15.0,0-6세,,,5.4,,,B
2025.0,15.0,0세,6.8,2.0,,,5.0,B
2025.0,15.0,1-6세,16.5,39.0,,,128.0,B
2025.0,15.0,13-18세,69.9,27.0,63.8,,623.0,B
2025.0,15.0,19-49세,17.9,15.0,20.2,,620.0,B
2025.0,15.0,50-64세,6.4,4.0,6.3,,81.0,B
2025.0,15.0,65-69세,,,,75.1,,B
2025.0,15.0,65세 이상,,,,81.6,,B
2025.0,15.0,65세이상,4.0,12.0,1.9,,92.0,B
2025.0,15.0,7-12세,73.3,17.0,50.6,,723.0,B
2025.0,15.0,70-74세,,,,83.8,,B
2025.0,15.0,75세 이상,,,,85.9,,B
2025.0,15.0,연령미상,,,,,0.0,B
2025.0,16.0,0-6세,,,7.4,,,B
2025.0,16.0,0세,7.9,1.0,,,9.0,B
2025.0,16.0,1-6세,16.8,39.0,,,153.0,B
2025.0,16.0,13-18세,64.2,18.0,50.0,,653.0,B
2025.0,16.0,19-49세,18.9,20.0,18.3,,613.0,B
2025.0,16.0,50-64세,6.2,6.0,6.5,,85.0,B
2025.0,16.0,65-69세,,,,75.1,,B
2025.0,16.0,65세 이상,,,,81.6,,B
2025.0,16.0,65세이상,3.5,21.0,4.7,,77.0,B
2025.0,16.0,7-12세,70.8,14.0,60.8,,758.0,B
2025.0,16.0,70-74세,,,,83.8,,B
2025.0,16.0,75세 이상,,,,85.9,,B
2025.0,16.0,연령미상,,,,,0.0,B
2025.0,17.0,0-6세,,,8.8,,,B
2025.0,17.0,0세,15.0,3.0,,,10.0,B
2025.0,17.0,1-6세,15.8,36.0,,,129.0,B
2025.0,17.0,13-18세,39.9,14.0,61.5,,402.0,B
2025.0,17.0,19-49세,15.3,10.0,18.8,,507.0,B
2025.0,17.0,50-64세,5.6,3.0,3.0,,92.0,B
2025.0,17.0,65-69세,,,,75.1,,B
2025.0,17.0,65세 이상,,,,81.6,,B
2025.0,17.0,65세이상,2.8,17.0,0.0,,86.0,B
2025.0,17.0,7-12세,55.2,14.0,57.1,,571.0,B
2025.0,17.0,70-74세,,,,83.8,,B
2025.0,17.0,75세 이상,,,,85.9,,B
2025.0,17.0,연령미상,,,,,0.0,B
2025.0,18.0,0-6세,,,3.8,,,B
2025.0,18.0,0세,10.5,2.0,,,3.0,B
2025.0,18.0,1-6세,13.3,14.0,,,82.0,B
2025.0,18.0,13-18세,30.9,7.0,46.9,,259.0,B
2025.0,18.0,19-49세,11.9,4.0,14.7,,357.0,B
2025.0,18.0,50-64세,4.5,1.0,7.5,,72.0,B
2025.0,18.0,65-69세,,,,75.1,,B
2025.0,18.0,65세 이상,,,,81.6,,B
2025.0,18.0,65세이상,3.9,9.0,0.0,,83.0,B
2025.0,18.0,7-12세,39.2,12.0,43.8,,390.0,B
2025.0,18.0,70-74세,,,,83.8,,B
2025.0,18.0,75세 이상,,,,85.9,,B
2025.0,18.0,연령미상,,,,,0.0,B
2025.0,19.0,0-6세,,,5.4,,,B
2025.0,19.0,0세,6.4,5.0,,,8.0,B
2025.0,19.0,1-6세,11.8,15.0,,,90.0,B
2025.0,19.0,13-18세,31.4,4.0,36.0,,244.0,B
2025.0,19.0,19-49세,12.4,3.0,10.5,,491.0,B
2025.0,19.0,50-64세,4.6,4.0,4.8,,73.0,B
2025.0,19.0,65세이상,3.8,12.0,0.0,,74.0,B
2025.0,19.0,7-12세,33.2,13.0,23.5,,354.0,B
2025.0,19.0,연령미상,,,,,0.0,B
2025.0,20.0,0-6세,,,0.0,,,B
2025.0,20.0,0세,4.1,1.0,,,5.0,B
2025.0,20.0,1-6세,10.7,18.0,,,56.0,B
2025.0,20.0,13-18세,22.2,6.0,25.0,,81.0,B
2025.0,20.0,19-49세,13.9,5.0,17.1,,246.0,B
2025.0,20.0,50-64세,4.2,7.0,5.1,,41.0,B
2025.0,20.0,65세이상,3.1,11.0,2.2,,60.0,B
2025.0,20.0,7-12세,27.5,10.0,19.0,,145.0,B
2025.0,20.0,연령미상,,,,,0.0,B
2025.0,21.0,0-6세,,,1.0,,,B
2025.0,21.0,0세,4.2,4.0,,,4.0,B
2025.0,21.0,1-6세,9.2,11.0,,,45.0,B
2025.0,21.0,13-18세,16.3,3.0,2.9,,81.0,B
2025.0,21.0,19-49세,8.7,2.0,5.5,,162.0,B
2025.0,21.0,50-64세,3.6,3.0,2.6,,36.0,B
2025.0,21.0,65세이상,2.4,8.0,0.0,,45.0,B
2025.0,21.0,7-12세,18.6,4.0,9.1,,104.0,B
2025.0,21.0,연령미상,,,,,0.0,B
2025.0,22.0,0-6세,,,1.0,,,B
2025.0,22.0,0세,4.7,0.0,,,1.0,B
